match_id,timestamp_min,kills_diff,deaths_diff,assists_diff,gold_diff,cs_diff,level_diff,towers_diff,inhibs_diff,dragons_diff,heralds_diff,barons_diff,blue_win
NA1_5397970636,20,-3,3,-14,-3565,0,-0.8,-1,0,0,0,0,0
NA1_5397943156,10,0,0,3,-91,-25,0.2,0,0,0,0,0,1
NA1_5397943156,20,-1,1,5,-2087,-37,-0.2,-1,0,0,-1,0,1
NA1_5397943156,30,15,-15,40,2543,-47,2.0,-2,0,1,-1,1,1
NA1_5397921807,10,0,0,1,736,27,0.4,0,0,-1,0,0,0
NA1_5397921807,20,-6,6,-8,-3855,-16,-0.6,-2,0,-2,-1,0,0
NA1_5397893292,10,0,0,-1,-878,-8,0.2,0,0,0,0,0,0
NA1_5397893292,20,-1,1,-3,-5252,-71,-0.8,-3,0,-2,-1,0,0
NA1_5397841715,10,1,-1,2,1060,26,0.4,0,0,-1,0,0,0
NA1_5397841715,20,-1,1,-12,-341,14,0.0,1,0,1,1,0,0
NA1_5397825096,10,-1,1,-4,400,25,0.0,0,0,0,0,0,1
NA1_5397825096,20,-2,2,0,3225,28,0.4,4,0,0,1,0,1
NA1_5397825096,30,0,0,-2,5183,73,0.8,3,0,2,1,1,1
NA1_5397768053,10,8,-8,8,3158,3,0.6,0,0,1,0,0,1
NA1_5397768053,20,7,-7,2,-3,-19,-0.2,-1,0,2,1,0,1
NA1_5397768053,30,11,-11,8,1031,-22,-1.2,3,1,2,1,-1,1
NA1_5397750819,10,-1,1,-3,-543,-10,0.2,0,0,1,0,0,1
NA1_5397750819,20,4,-4,3,790,-52,0.2,1,0,1,-1,0,1
NA1_5397750819,30,10,-10,20,5852,-89,1.4,4,1,2,-1,1,1
NA1_5397736127,10,1,-1,5,-106,-31,-0.2,0,0,-1,0,0,0
NA1_5397736127,20,-5,5,0,-5317,-59,-0.6,-3,0,-3,0,0,0
NA1_5397713363,10,0,0,-1,125,16,-0.2,0,0,1,0,0,0
NA1_5397713363,20,-9,9,-20,-1173,28,0.0,-1,0,-1,1,0,0
NA1_5397713363,30,-6,6,-17,1464,-11,0.6,0,0,-1,1,1,0
NA1_5397690957,10,3,-3,5,2219,34,0.2,0,0,0,0,0,1
NA1_5397679945,10,2,-2,2,1091,-6,-0.4,0,0,-1,0,0,0
NA1_5397679945,20,4,-4,8,3098,57,0.0,0,0,-2,1,0,0
NA1_5397679945,30,-5,5,0,1477,44,-1.0,1,0,-4,1,0,0
NA1_5397504305,10,-4,4,-6,-1533,12,0.2,0,0,1,0,0,0
NA1_5397504305,20,-6,6,-3,-1958,-12,-0.6,0,0,-1,1,0,0
NA1_5396990236,10,4,-4,10,1539,-6,0.2,0,0,1,0,0,1
NA1_5396990236,20,2,-2,2,-2149,-27,-0.6,0,0,1,1,0,1
NA1_5396960480,10,4,-4,4,1586,-14,0.4,0,0,1,0,0,1
NA1_5396960480,20,14,-14,25,5074,-41,1.0,1,0,2,1,0,1
NA1_5396960480,30,5,-5,9,-1607,-48,-0.4,0,0,1,1,0,1
NA1_5396957745,10,-2,2,-2,-1077,-9,-0.2,0,0,1,0,0,1
NA1_5396957745,20,0,0,6,-1457,-41,-0.2,-3,0,0,0,0,1
NA1_5396949131,10,-2,2,-7,-1322,-6,-0.6,0,0,0,0,0,1
NA1_5396949131,20,4,-4,13,2680,-13,0.4,2,0,-1,1,0,1
NA1_5400290930,10,-2,2,-10,-783,22,0.4,0,0,1,0,0,1
NA1_5400036242,10,2,-2,1,935,29,0.0,0,0,0,0,0,1
NA1_5400036242,20,11,-11,13,9700,80,1.4,7,2,2,1,0,1
NA1_5396857615,10,0,0,-5,649,53,0.0,0,0,0,0,0,1
NA1_5396857615,20,1,-1,-10,881,80,0.4,0,0,1,1,0,1
NA1_5396857615,30,1,-1,-16,223,93,-0.2,2,0,-1,1,-1,1
NA1_5396833477,10,-1,1,-5,-230,13,0.2,0,0,0,0,0,1
NA1_5396833477,20,3,-3,3,-157,-5,0.2,0,0,2,1,0,1
NA1_5396833477,30,14,-14,27,2930,21,0.8,2,0,3,1,-1,1
NA1_5396811796,10,-2,2,-2,-740,-7,0.2,0,0,-1,0,0,1
NA1_5396811796,20,3,-3,2,2103,13,0.8,0,0,-2,-1,0,1
NA1_5396785411,10,-2,2,-1,-327,-4,-0.2,0,0,-1,0,0,0
NA1_5396785411,20,-1,1,-4,-419,-24,0.4,-1,0,0,-1,0,0
NA1_5396758622,10,6,-6,8,3006,21,0.2,0,0,-1,0,0,0
NA1_5396758622,20,2,-2,-15,7,46,-0.2,-1,0,-3,0,0,0
NA1_5396736562,10,6,-6,8,2845,13,0.2,0,0,0,0,0,1
NA1_5396713135,10,1,-1,3,445,-2,0.2,0,0,0,0,0,1
NA1_5396713135,20,4,-4,8,2515,20,0.2,1,0,0,1,0,1
NA1_5396625239,10,-2,2,-3,-487,6,0.0,0,0,-1,0,0,0
NA1_5396625239,20,4,-4,8,5400,42,0.6,2,0,-1,1,0,0
NA1_5396625239,30,7,-7,10,6722,2,1.2,1,0,0,1,1,0
NA1_5396479616,10,1,-1,3,-76,-8,0.2,0,0,0,0,0,0
NA1_5396479616,20,-6,6,-3,-3081,-13,-0.4,-1,0,-1,1,0,0
NA1_5396479616,30,-5,5,6,-2980,-81,-1.0,-1,0,-3,1,0,0
